Pulse_time,I_e,Tau_Syn_Ex,Result
560,9,82.25,-0.6587936459794518
560,9,86.0,0.0
560,9,89.75,-0.659851090366227
560,9,93.5,0.0
560,9,97.25,-0.7983125483209521
570,0,71.0,0.0
570,0,74.75,0.0
570,0,78.5,0.0
570,0,82.25,0.0
570,0,86.0,0.0
570,0,89.75,0.0
570,0,93.5,0.0
570,0,97.25,0.0
570,1,71.0,0.0
570,1,74.75,0.0
570,1,78.5,0.0
570,1,82.25,0.0
570,1,86.0,0.0
570,1,89.75,0.0
570,1,93.5,0.0
570,1,97.25,0.0
570,2,71.0,0.0
570,2,74.75,0.0
570,2,78.5,0.0
570,2,82.25,0.0
570,2,86.0,0.0
570,2,89.75,0.0
570,2,93.5,0.0
570,2,97.25,0.0
570,3,71.0,0.0
570,3,74.75,-0.6170375728692397
570,3,78.5,0.0
570,3,82.25,-0.6334012219959266
570,3,86.0,0.0
570,3,89.75,-0.6322928583101814
570,3,93.5,0.0
570,3,97.25,-0.7833700400765425
570,4,71.0,0.0
570,4,74.75,-0.6258574101018499
570,4,78.5,0.0
570,4,82.25,-0.6444936008848159
570,4,86.0,0.0
570,4,89.75,-0.6459202140215595
570,4,93.5,0.0
570,4,97.25,-0.7914929107589658
570,5,71.0,0.0
570,5,74.75,-0.6306025283204728
570,5,78.5,0.0
570,5,82.25,-0.6521470258570711
570,5,86.0,0.0
570,5,89.75,-0.6534596280466675
570,5,93.5,0.0
570,5,97.25,-0.7955706984667802
570,6,71.0,0.0
570,6,74.75,-0.6339826751799585
570,6,78.5,0.0
570,6,82.25,-0.6575863643281084
570,6,86.0,0.0
570,6,89.75,-0.6588453811455214
570,6,93.5,0.0
570,6,97.25,-0.7977959761399251
570,7,71.0,0.0
570,7,74.75,-0.6368331853764829
570,7,78.5,0.0
570,7,82.25,-0.6621367970568361
570,7,86.0,0.0
570,7,89.75,-0.6630475477349307
570,7,93.5,0.0
570,7,97.25,-0.7993109676556176
570,8,71.0,0.0
570,8,74.75,-0.6393508314966939
570,8,78.5,0.0
570,8,82.25,-0.6658746658746659
570,8,86.0,0.0
570,8,89.75,-0.6664813785436353
570,8,93.5,0.0
570,8,97.25,-0.8003992015968064
570,9,71.0,0.0
570,9,74.75,-0.6415485104349211
570,9,78.5,0.0
570,9,82.25,-0.6689594291389267
570,9,86.0,0.0
570,9,89.75,-0.6692270939762579
570,9,93.5,0.0
570,9,97.25,-0.8012981851900914
580,0,71.0,0.0
580,0,74.75,0.0
580,0,78.5,0.0
580,0,82.25,0.0
580,0,86.0,0.0
580,0,89.75,0.0
580,0,93.5,0.0
580,0,97.25,0.0
580,1,71.0,0.0
580,1,74.75,0.0
580,1,78.5,0.0
580,1,82.25,0.0
580,1,86.0,0.0
580,1,89.75,0.0
580,1,93.5,0.0
580,1,97.25,0.0
580,2,71.0,0.0
580,2,74.75,0.0
580,2,78.5,0.0
580,2,82.25,0.0
580,2,86.0,0.0
580,2,89.75,0.0
580,2,93.5,0.0
580,2,97.25,0.0
580,3,71.0,0.0
580,3,74.75,-0.6284676354029062
580,3,78.5,0.0
580,3,82.25,-0.6480800813326034
580,3,86.0,0.0
580,3,89.75,-0.6492185368515415
580,3,93.5,0.0
580,3,97.25,-0.79352352111222
580,4,71.0,0.0
580,4,74.75,-0.6353174763969367
580,4,78.5,0.0
580,4,82.25,-0.6584440227703985
580,4,86.0,0.0
580,4,89.75,-0.6595937819130829
580,4,93.5,0.0
580,4,97.25,-0.7981768643412156
580,5,71.0,0.0
580,5,74.75,-0.6389891696750902
580,5,78.5,0.0
580,5,82.25,-0.6639784946236559
580,5,86.0,0.0
580,5,89.75,-0.6648918345310347
580,5,93.5,0.0
580,5,97.25,-0.7998866024080312
580,6,71.0,0.0
580,6,74.75,-0.6417910447761194
580,6,78.5,0.0
580,6,82.25,-0.6681171177815474
580,6,86.0,0.0
580,6,89.75,-0.6687401082115646
580,6,93.5,0.0
580,6,97.25,-0.8011137629276054
580,7,71.0,0.0
580,7,74.75,-0.6439591739852837
580,7,78.5,0.0
580,7,82.25,-0.6713649309866355
580,7,86.0,0.0
580,7,89.75,-0.6716526815031011
580,7,93.5,0.0
580,7,97.25,-0.8021891072135039
580,8,71.0,0.0
580,8,74.75,-0.6457529717389593
580,8,78.5,0.0
580,8,82.25,-0.6741963509991312
580,8,86.0,0.0
580,8,89.75,-0.6741963509991312
580,8,93.5,0.0
580,8,97.25,-0.803188348750246
580,9,71.0,0.0
580,9,74.75,-0.6473768757591192
580,9,78.5,0.0
